MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	Pay	RT	Resp	ChosenSide	choice	Stay
1	1	0.2	0.6	0.2	0.8	0	0	0	1	17	12	0.6	498.38226899999	j	1	1	1
1	1	0	0.6	0.6	0.2	1	0	0	0	17	13	0.6	781.556782999928	k	2	1	1
0	2	0	1	0.8	0.8	1	3	1	1	17	14	1	644.014185999936	j	1	1	1
0	2	0	1	1	0.6	0	0	0	1	17	15	1	696.990471999925	k	2	1	1
0	1	0.2	0.4	0.6	0.6	1	2	1	0	17	16	0.4	565.898265999977	j	1	1	1
1	1	0	0.6	0.4	1	0	0	0	1	17	17	0	603.147744000012	j	1	0	0
1	1	0	0.8	0	0.4	1	0	0	0	17	18	0.8	550.803698999971	j	1	1	0
1	2	0.2	1	1	1	0	3	1	0	17	19	1	557.582772999922	j	1	1	1
0	1	0.4	0.4	0.8	0	1	1	1	0	17	20	0.4	666.036568000095	j	1	1	1
0	2	0.4	0.4	1	0.8	0	1	1	1	17	21	0.4	471.210951999979	k	2	1	1
1	1	0.2	0.6	0.4	1	0	1	1	1	17	22	0.6	485.450351000054	j	1	1	1
0	1	0.6	0.6	0.6	0.4	1	0	0	1	17	23	0.6	546.100974999945	k	2	1	1
1	2	0.6	0.2	0.4	0.4	1	2	1	1	17	24	0.2	494.937057000016	j	1	1	1
0	2	0.4	1	0.2	0.6	1	0	0	1	17	25	0.4	820.164717000125	k	2	0	0
0	2	0.8	0.8	0.4	0.2	0	0	0	0	17	26	0.8	520.694388000038	k	2	1	0
1	1	0.6	0.6	0.6	0.6	0	3	1	0	17	27	0.6	542.715723000128	j	1	1	1
0	1	0.8	0.2	0.6	0.8	1	0	0	1	17	28	0.8	642.948206000028	k	2	0	0
1	1	0.6	0.4	0.8	0.6	0	0	0	0	17	29	0.6	576.993165999966	j	1	0	1
1	2	0	0.6	0.8	0.4	1	3	1	0	17	30	0.6	789.048113000035	k	2	1	1
1	2	0.4	0.8	0.6	0.6	1	0	0	1	17	31	0.8	514.03733899997	j	1	1	1
1	2	1	0.8	0.8	0.6	0	0	0	0	17	32	0.8	966.517318000115	j	1	1	1
0	1	0.8	0.6	0.6	0.8	1	3	1	0	17	33	0.8	532.69556500004	j	1	0	1
1	1	1	0	0.8	0.8	0	0	0	1	17	34	1	529.062954999972	j	1	0	1
0	2	0.2	0.6	0.8	0.8	1	2	1	0	17	35	0.6	670.591356999921	k	2	1	1
0	2	0	0.2	0.6	1	0	0	0	1	17	36	0.2	699.282411000013	k	2	1	1
1	2	0.8	0.4	0.2	0.6	1	0	0	0	17	37	0.8	641.870310000058	j	1	0	0
0	1	0.8	0.4	1	0.8	1	3	1	0	17	38	0.8	518.959675000133	j	1	0	1
0	1	0.6	0.2	0.8	0.8	0	0	0	1	17	39	0.6	650.870618999988	k	2	0	1
0	1	0.6	0	0.6	0.8	0	0	0	0	17	40	0.6	513.522847000104	j	1	0	1
1	2	0.6	0.6	0.8	0.2	0	3	1	0	17	41	0.6	509.499939000079	j	1	0	1
1	2	0.2	0.2	0.6	0.6	1	0	0	1	17	42	0.2	538.638692999939	k	2	0	1
1	1	0.2	0	0.6	0.6	0	2	1	0	17	43	0.2	991.647571000158	k	2	0	NaN
1	2	1	0.2	0.2	0.6	0	1	1	0	17	44	0.2	476.634704000162	j	1	1	0
1	1	0.6	0.6	0.2	0.2	1	1	1	1	17	45	NaN	NaN	NaN	NaN	NaN	0
1	1	0.4	0.2	NaN	0.2	1	0	0	1	17	46	0.2	407.418009999901	k	2	1	0
0	2	0.4	0.2	0.2	0.2	1	2	1	1	17	47	0.4	579.796515999988	k	2	0	0
1	1	-0	0.2	0.2	NaN	1	1	1	0	17	48	0.2	440.408427999955	j	1	1	1
1	1	0.8	0.6	0.2	0.4	1	0	0	1	17	49	0.8	493.835954999895	k	2	0	0
0	1	0	0.6	0.8	0.2	1	0	0	0	17	50	0	699.921515999904	j	1	0	1
1	2	0.4	0	0.4	0.2	0	3	1	1	17	51	0	496.388770000067	k	2	1	0
1	1	0.4	1	0	0.8	0	1	1	0	17	52	1	534.203417000072	j	1	1	0
0	1	0.4	0.8	1	0	1	0	0	1	17	53	0.8	866.90673399994	k	2	1	1
1	2	0.4	0	0	0	0	2	1	1	17	54	0.4	392.047627000011	j	1	0	0
1	2	0.8	0	0.4	0.8	0	0	0	1	17	55	0	868.763297999976	k	2	1	0
1	1	0	0.8	0.8	1	0	2	1	0	17	56	0.8	618.286169999919	j	1	1	1
1	1	0.4	0.4	0.8	0	1	0	0	1	17	57	0.4	479.951755999991	j	1	0	0
1	2	1	0.4	0	0.4	1	2	1	0	17	58	1	597.73971300001	k	2	0	0
1	1	0	1	0.4	0.8	1	1	1	0	17	59	1	602.020363999827	j	1	1	0
1	1	0.4	1	1	1	1	0	0	1	17	60	1	439.178690000062	j	1	1	1
1	1	0.6	0.2	1	1	1	0	0	0	17	61	0.2	435.430103000044	j	1	1	1
0	2	0.2	0.4	1	0.4	1	3	1	1	17	62	0.2	513.348686000199	k	2	0	1
1	2	0.2	0.4	0.2	0.2	1	0	0	1	17	63	0.2	661.697736000178	j	1	0	1
0	1	0.6	0.8	0.2	1	1	2	1	0	17	64	0.8	434.634106999965	k	2	1	1
1	2	0.4	0.4	0.2	0.2	1	1	1	0	17	65	0.4	689.659384999914	k	2	0	1
0	2	0.2	0.8	0.4	0.8	1	0	0	1	17	66	0.2	628.960967000012	j	1	0	1
1	2	0	0.2	0.2	0.4	0	0	0	0	17	67	0.2	858.061285000076	j	1	1	0
0	2	0.4	0.4	0.2	0.2	1	0	0	0	17	68	0.4	535.783840999784	j	1	0	0
0	1	0.8	0.2	0.8	0.2	0	4	1	1	17	69	0.2	437.434618999987	k	2	1	1
0	1	0.4	0.2	0.2	0.4	0	0	0	1	17	70	0.2	643.168212999853	j	1	1	1
0	2	0.4	1	0.4	0.2	0	2	1	0	17	71	0.4	606.454436999911	j	1	0	1
0	1	0.4	0	0.2	0.2	0	1	1	0	17	72	0.4	628.498962999856	k	2	0	0
1	2	0.6	0.2	0.4	0.2	1	1	1	1	17	73	0.6	736.485175000098	j	1	0	1
0	1	0.6	-0	0.4	0.4	0	1	1	1	17	74	0.6	471.156113999996	k	2	0	1
1	2	0.6	0.4	0.6	0.4	1	1	1	1	17	75	0.6	651.643526000043	j	1	0	1
0	2	0.4	0	0.6	0.6	1	0	0	1	17	76	0.4	623.652508000077	k	2	0	1
0	2	0.6	0.6	0.4	0.6	1	0	0	0	17	77	0.6	413.317022000001	k	2	0	1
0	1	0.8	0	0.6	0.6	0	3	1	1	17	78	0.8	395.857061000015	j	1	0	1
0	1	0.6	-0	0.8	0.6	0	0	0	1	17	79	0.6	472.005287000002	j	1	0	1
1	1	0.2	0	0.6	0.8	0	0	0	0	17	80	0.2	444.238101999872	j	1	0	1
0	2	0.6	-0	0.6	0.4	1	3	1	0	17	81	0.6	650.650022000036	j	1	0	1
0	1	0.6	0.2	0.2	0.6	1	1	1	0	17	82	0.2	615.062211999884	j	1	1	0
0	2	0.6	0.2	0.6	0.2	0	1	1	1	17	83	0.6	540.410712000039	k	2	0	1
0	1	0.8	0.8	0.2	0.6	0	1	1	1	17	84	0.8	425.221393999891	j	1	0	0
1	1	0.2	-0	0.8	0.6	0	0	0	1	17	85	0.2	438.792484000032	j	1	0	1
1	1	0.8	0.2	0.2	0.8	1	0	0	0	17	86	0.8	460.863618000076	j	1	0	1
1	2	0.2	0.2	0.6	0.2	0	3	1	1	17	87	0.2	424.61356900003	j	1	1	0
0	2	1	0.4	0.2	0.8	0	0	0	1	17	88	1	766.077497999959	k	2	0	0
0	1	1	0.6	0.8	0.2	1	2	1	0	17	89	1	859.145155000078	j	1	0	1
0	1	1	0.2	1	1	0	0	0	1	17	90	1	575.449189999972	k	2	0	1
0	2	0.4	0.4	1	0.2	0	2	1	0	17	91	0.4	631.044887999906	k	2	0	1
0	2	1	0	0.4	1	0	0	0	1	17	92	1	557.722196999975	j	1	0	1
0	2	0.8	0.2	1	0.4	0	0	0	0	17	93	0.8	465.814281000121	j	1	0	1
0	2	0.8	0	0.8	1	0	0	0	0	17	94	0.8	447.4478059999	j	1	0	1
0	1	0.8	0	1	1	0	4	1	0	17	95	0.8	493.672022000055	j	1	0	1
0	2	0.6	0.4	0.8	0.8	1	1	1	0	17	96	0.6	593.834050999931	k	2	0	1
1	1	0.6	0.8	0.8	0.8	0	1	1	1	17	97	0.6	439.496450000206	j	1	0	1
1	1	0.4	0	0.6	0.6	1	0	0	1	17	98	0.4	477.088077999952	k	2	0	1
0	2	0.2	0.6	0.6	0.8	0	2	1	1	17	99	0.2	656.768197000019	j	1	0	1
0	2	0.6	0.4	0.2	0.4	0	0	0	1	17	100	0.4	437.566686000082	j	1	1	0
1	1	1	0	0.4	0.6	1	2	1	0	17	101	0	381.424518000131	k	2	1	0
1	2	0.4	0	0.4	0.2	1	1	1	0	17	102	0.4	684.885595000196	j	1	0	0
1	2	0	0	0.4	0	1	0	0	1	17	103	0	758.471401999941	j	1	0	1
0	2	1	0.2	0	0.4	0	0	0	0	17	104	0.2	674.983521000058	k	2	1	0
1	1	1	0.4	0	0.4	1	3	1	1	17	105	1	831.778647999954	j	1	0	0
1	1	0.6	0.4	1	0.2	1	0	0	1	17	106	0.6	684.372422000024	k	2	0	1
1	2	0.6	0.2	0.2	0	0	2	1	0	17	107	0.2	546.559600999899	k	2	1	1
0	2	0.6	0.4	0.2	0.6	0	0	0	1	17	108	0.4	862.524057999963	j	1	1	1
0	1	0.6	0.8	0.6	1	1	2	1	0	17	109	0.6	676.915283999961	j	1	0	NaN
0	2	1	0.4	0.4	0.2	1	1	1	0	17	110	0.4	665.803803000017	k	2	1	1
0	2	0.4	0.6	0.4	0.6	1	0	0	1	17	111	0.6	550.082003999933	j	1	1	1
1	2	0.6	-0	0.6	0.4	1	0	0	0	17	112	-0	667.721597999844	j	1	1	1
1	1	0.4	0.6	0.6	0.4	0	3	1	1	17	113	NaN	NaN	NaN	NaN	NaN	0
1	1	0.4	1	NaN	-0	1	0	0	1	17	114	0.4	524.770456000169	k	2	0	0
1	1	1	0.4	0.4	NaN	1	0	0	0	17	115	1	474.313328000108	j	1	0	1
0	2	0.4	0.2	-0	0.6	1	3	1	0	17	116	0.4	568.525796000131	j	1	0	0
1	2	0.4	0	0.4	1	1	0	0	1	17	117	0.4	653.407030999915	j	1	0	1
1	2	0.6	0.4	0.4	0.4	0	0	0	0	17	118	0.6	577.777939000043	j	1	0	1
1	2	0.4	0.8	0.6	0.4	1	0	0	0	17	119	0.4	486.762684000041	j	1	0	1
1	1	0.2	0.6	1	0.4	1	4	1	0	17	120	0.2	837.108081999986	j	1	0	1
0	2	0	0	0.4	0.6	1	1	1	0	17	121	0	440.800775000071	j	1	0	1
0	1	-0	0.8	0.2	0.4	1	1	1	1	17	122	-0	502.561286999935	k	2	0	1
1	2	0.2	0.2	0	0.2	1	1	1	1	17	123	0.2	419.763518000082	j	1	1	0
0	2	0.8	0.4	0.2	-0	1	0	0	1	17	124	0.4	626.16664899997	k	2	1	1
0	2	0.6	0.6	0.4	0.2	0	0	0	0	17	125	0.6	581.790721000061	j	1	1	1
1	2	0.6	0.6	0.6	0.4	0	0	0	0	17	126	0.6	459.710305000044	j	1	1	1
1	2	0.6	0	0.6	0.6	0	0	0	0	17	127	0	585.127360000115	j	1	1	1
0	1	0	0.8	-0	0	0	5	1	1	17	128	0.8	629.39729499999	k	2	1	0
0	1	0	0.6	0.8	0	0	0	0	1	17	129	0	642.683850999902	k	2	0	0
1	2	0.4	-0	0	0.6	0	2	1	0	17	130	0.4	583.973986000046	j	1	0	0
0	1	0	0.6	0	0.8	0	1	1	0	17	131	0.6	405.112284000097	j	1	1	0
1	2	0.8	0.2	0.4	0	0	1	1	1	17	132	0.2	730.611468999996	k	2	1	0
0	2	1	0.4	0.2	0.6	0	0	0	1	17	133	1	783.951072000036	j	1	0	NaN
1	2	0.2	0.6	1	0.2	1	0	0	0	17	134	NaN	NaN	NaN	NaN	NaN	0
0	2	0.8	0.8	NaN	1	1	0	0	0	17	135	0.8	417.583044999901	j	1	0	0
0	2	0.8	1	0.8	NaN	1	0	0	0	17	136	0.8	599.336196999957	k	2	0	1
0	1	0.2	0.8	0.6	0.4	0	5	1	1	17	137	0.8	700.109039999916	j	1	1	1
0	2	0.6	0.4	0.8	0.8	0	1	1	0	17	138	0.6	480.706065000049	k	2	0	1
0	1	0.8	0.6	0.8	0.8	0	1	1	1	17	139	0.6	918.222060000062	j	1	1	1
1	1	0	1	0.6	0.6	0	0	0	1	17	140	1	514.265761000161	j	1	1	1
1	1	0.6	0.2	1	0.6	1	0	0	0	17	141	0.2	728.187415000093	k	2	1	1
0	2	0.8	1	0.6	0.8	0	3	1	1	17	142	0.8	509.693967999965	k	2	0	1
0	2	0.6	0.6	0.8	0.2	1	0	0	1	17	143	0.6	586.710030000177	j	1	0	1
1	1	0.2	0.2	0.2	1	1	2	1	0	17	144	0.2	639.014589999988	k	2	1	1
0	1	0.6	0.6	0.2	0.6	1	0	0	1	17	145	0.6	485.335316000146	j	1	0	0
0	2	1	0.2	0.6	0.8	1	2	1	0	17	146	1	586.316296000177	k	2	0	1
0	1	-0	0.8	0.6	0.2	0	1	1	0	17	147	-0	743.637453000019	k	2	0	1
0	2	0.8	1	1	0.6	0	1	1	1	17	148	0.8	626.875375999816	j	1	0	1
1	1	0.2	1	-0	1	0	1	1	1	17	149	1	465.611035999927	j	1	1	0
1	1	0.8	0	1	0.8	1	0	0	1	17	150	0	485.516178999887	j	1	1	1
0	2	0.2	0.4	0.8	-0	0	2	1	1	17	151	0.2	803.340427999956	k	2	0	1
0	1	0.2	0.2	0	1	1	1	1	0	17	152	0.2	592.63596400001	k	2	0	0
1	2	0.8	0.4	0.2	0	1	1	1	1	17	153	0.8	492.703254999924	k	2	0	1
0	1	0.2	0.2	0.2	0.2	0	1	1	1	17	154	0.2	515.635074000102	k	2	1	0
1	1	0.6	0.4	0.2	0.8	0	0	0	1	17	155	0.6	615.543519999846	k	2	0	0
1	1	1	0.4	0.6	0.2	1	0	0	0	17	156	1	580.721173000029	j	1	0	1
1	1	0.2	0.6	1	0.6	1	0	0	0	17	157	0.2	465.460628000073	j	1	0	1
1	2	0.8	1	0.8	0.2	1	4	1	1	17	158	0.8	607.35977499985	j	1	0	1
1	1	1	0.4	0.2	1	1	1	1	0	17	159	1	379.507013999955	j	1	0	1
0	1	0.4	0.2	1	0.8	1	0	0	1	17	160	0.4	480.312173999891	k	2	0	1
0	2	0	0.8	0.8	0.2	1	2	1	1	17	161	0	815.67439499986	k	2	0	1
1	1	0.6	0.2	0.4	1	0	1	1	0	17	162	0.6	468.446047000043	k	2	0	1
0	1	0	0	0.6	0	1	0	0	1	17	163	0	535.481661999938	k	2	0	1
0	2	0.4	0.8	0	0.4	1	2	1	1	17	164	0.4	589.855817999933	j	1	0	1
1	2	0.6	0.4	0.4	0	0	0	0	1	17	165	0.6	617.837296000062	k	2	0	1
0	1	0.2	0.2	0	0.6	0	2	1	0	17	166	0.2	624.039046000007	j	1	0	1
0	1	0.2	1	0.2	0.6	0	0	0	1	17	167	1	389.102603999845	k	2	1	0
0	2	0.8	0.8	0.6	0.4	1	2	1	0	17	168	0.8	697.638110000071	j	1	0	1
1	1	0.2	0.4	1	0.2	0	1	1	0	17	169	0.4	367.021531999853	k	2	1	1
1	2	0.8	0.4	0.8	1	0	1	1	1	17	170	0.8	476.183655999876	j	1	0	1
1	2	-0	0.6	0.8	0.4	0	0	0	1	17	171	-0	458.354872999962	j	1	0	1
1	2	0	1	-0	0.8	0	0	0	0	17	172	1	645.550431999936	j	1	1	0
0	2	0	0.4	1	-0	1	0	0	0	17	173	0	507.972146999919	j	1	0	0
0	2	0.8	0.2	0	1	0	0	0	0	17	174	0.2	456.986216999894	j	1	1	0
0	1	0.2	0.4	0.4	0.8	1	5	1	1	17	175	0.2	549.433715999839	k	2	0	0
0	1	0.8	0.6	0.2	0.2	0	0	0	1	17	176	0.8	490.445004999856	j	1	0	1
0	2	0	0.2	0.2	0	0	2	1	0	17	177	0.2	528.06638900006	j	1	1	1
0	2	0.6	1	0.2	0.8	0	0	0	1	17	178	1	406.051186000013	j	1	1	1
0	1	1	0.2	0.8	0.2	0	2	1	0	17	179	1	490.487082999834	j	1	0	1
0	1	0.2	0.4	1	1	0	0	0	1	17	180	0.2	519.730397000103	j	1	0	1
0	2	0.2	0.6	1	0.2	0	2	1	0	17	181	0.2	462.342129999797	k	2	0	0
1	2	-0	0.6	0.2	0.2	1	0	0	1	17	182	0.6	628.408249000131	k	2	1	0
0	2	0.6	1	0.6	0.2	0	0	0	0	17	183	0.6	368.302138999752	k	2	0	0
1	1	0.6	0.4	0.2	1	0	3	1	0	17	184	0.6	701.106843000161	k	2	0	1
0	1	0.6	0.2	0.6	0.6	1	0	0	1	17	185	0.2	435.198596999726	j	1	1	0
0	1	0.8	0.8	0.2	0.6	0	0	0	0	17	186	0.8	480.040641999949	j	1	0	0
1	2	0	0.6	0.6	0.6	0	3	1	0	17	187	0	613.21531800013	k	2	0	1
1	2	0.6	0.8	0	0.8	1	0	0	1	17	188	0.8	794.96911699971	k	2	1	0
1	1	0.4	0	0.8	0.2	0	2	1	0	17	189	0.4	375.672363999911	j	1	0	1
0	2	0.2	1	0.8	0	1	1	1	0	17	190	0.2	573.802706000151	k	2	0	0
1	1	0.2	0.2	0.4	0.8	1	1	1	1	17	191	0.2	506.402639000044	j	1	0	1
1	2	0	0.4	0.2	0.4	0	1	1	1	17	192	0.4	662.462297999809	j	1	1	0
1	2	0.2	1	0.4	0.2	0	0	0	1	17	193	1	539.195718999963	j	1	1	1
0	1	0.8	0.4	0.2	0.2	1	2	1	1	17	194	0.8	577.483663999828	j	1	0	1
0	1	0.4	0.8	0.8	1	0	0	0	1	17	195	0.4	710.282353000366	k	2	0	1
0	1	0.6	0.4	0.4	0.8	0	0	0	0	17	196	0.6	523.015877000034	j	1	0	1
0	2	0.4	0.6	1	0.4	0	3	1	0	17	197	0.6	656.05400000004	j	1	1	1
1	2	0.4	0.8	0.6	0.6	0	0	0	1	17	198	0.8	541.39497999995	j	1	1	1
1	2	0.4	0.4	0.8	0.6	0	0	0	0	17	199	0.4	970.029464000163	k	2	1	1
1	2	0.8	0.8	0.4	0.8	0	0	0	0	17	200	0.8	912.046516999908	j	1	0	0
0	1	0	0.4	0.6	0.4	0	4	1	0	17	201	0	869.731200999922	k	2	0	1
1	2	0.6	0.8	0.8	0.4	1	1	1	0	17	202	0.8	691.031122999902	k	2	1	0
0	1	1	1	0	0.8	0	1	1	1	17	203	1	438.168598000175	j	1	0	1
0	1	0.2	-0	1	0.8	0	0	0	1	17	204	0.2	620.835004000128	k	2	0	1
1	1	1	0.6	0.2	1	0	0	0	0	17	205	1	432.587186000092	k	2	0	1
0	1	0.6	0.4	1	0.2	1	0	0	0	17	206	0.6	566.998135000176	k	2	0	1
1	2	0	0.8	0.8	0	0	4	1	1	17	207	0.8	386.781376999807	k	2	1	1
0	2	0	0.4	0.8	0.6	1	0	0	1	17	208	0.4	753.024647000075	k	2	1	1
1	1	0.6	0.6	0.6	1	0	2	1	0	17	209	0.6	454.077591999976	j	1	0	1
0	1	0.8	0	0.6	0.4	1	0	0	1	17	210	0.8	386.732106999716	k	2	0	1
1	2	0.8	0.8	0.4	0.8	0	2	1	0	17	211	0.8	559.318867000002	k	2	0	0
1	1	1	0	0.8	0.6	0	1	1	0	17	212	1	732.455821999793	j	1	0	1
0	1	0.2	0	1	0.8	1	0	0	1	17	213	0.2	737.814897000135	j	1	0	1
1	1	0.6	0	0.2	1	0	0	0	0	17	214	0.6	407.665715999883	j	1	0	1
0	1	0.2	-0	0.6	0.2	1	0	0	0	17	215	0.2	429.005695000342	k	2	0	1
0	1	0.2	0.8	0.2	0.6	0	0	0	0	17	216	0.2	377.560104000167	k	2	0	1
1	2	0.2	0.6	0.8	0.8	1	5	1	1	17	217	0.6	807.314432000112	k	2	1	0
1	1	0.4	0.8	0.2	0.2	0	1	1	0	17	218	0.4	668.025112000123	k	2	0	1
0	2	0.2	0.4	0.6	0.2	0	1	1	1	17	219	0.4	472.207612000147	j	1	1	1
1	1	0.4	0.6	0.4	0.6	1	1	1	1	17	220	0.4	534.855853999943	k	2	0	1
1	2	0.4	0.2	0.4	0.4	1	1	1	1	17	221	0.2	812.172508000003	j	1	1	1
1	2	0.4	0.4	0.2	0.4	0	0	0	1	17	222	0.4	704.988432999926	k	2	0	0
0	1	0.4	0.6	0.4	0.4	1	2	1	1	17	223	0.4	548.817272000178	j	1	0	1
1	2	0.4	0.2	0.4	0.2	0	1	1	0	17	224	0.4	441.653867000241	j	1	0	1
1	2	0	0	0.4	0.4	1	0	0	1	17	225	0	527.502759000072	j	1	1	0
0	1	0.4	1	0.4	0.4	0	2	1	1	17	226	0.4	620.236560000194	j	1	0	1
1	1	0.8	0.4	0.4	0	0	0	0	1	17	227	0.8	593.23186399979	j	1	0	1
0	2	-0	0.4	0	0.4	1	2	1	0	17	228	0.4	887.208684000143	k	2	1	1
1	1	0.2	0.6	0.8	0.4	1	1	1	0	17	229	0.2	412.57189199996	j	1	0	1
0	1	0.4	1	0.2	0.4	1	0	0	1	17	230	0.4	473.782141999891	k	2	0	1
1	2	0	0.4	0.4	0.8	0	2	1	1	17	231	0	670.576481999888	k	2	0	0
0	1	0	1	0.4	0.2	0	1	1	0	17	232	0	604.463050000049	j	1	0	1
1	1	0	0.4	0	0	0	0	0	1	17	233	0	744.192855000165	k	2	0	1
0	1	0.4	0.4	0	0	1	0	0	0	17	234	0.4	558.617759999834	j	1	1	0
1	2	0.4	0	0	0.4	0	3	1	1	17	235	0.4	705.901441999686	k	2	0	1
0	2	0	0	0.4	0.4	1	0	0	1	17	236	0	681.164071000239	j	1	0	1
1	2	0.4	0	0	0.4	1	0	0	0	17	237	0.4	476.543346999733	k	2	0	1
0	2	1	0.2	0.4	0	0	0	0	0	17	238	1	473.573175999718	j	1	0	1
1	1	0	0.2	0.4	0	0	4	1	0	17	239	0.2	838.619925999865	k	2	1	1
1	1	0	0.4	0.2	1	1	0	0	1	17	240	0.4	676.808287000313	j	1	1	1
1	2	0.6	0.2	1	0.4	0	2	1	0	17	241	0.6	585.941245999948	k	2	0	1
1	1	0.2	0.4	0.4	0.2	1	1	1	0	17	242	0.2	463.422090000222	k	2	0	0
1	1	-0	0.6	0.2	0.6	1	0	0	1	17	243	0.6	420.115188999716	k	2	1	0
1	2	0.2	0.2	0.6	0.4	1	2	1	1	17	244	0.2	505.87348199997	k	2	0	1
1	2	0.6	0.4	0.2	0.6	0	0	0	1	17	245	0.6	494.030713000029	j	1	0	1
0	2	0.6	1	0.6	0.2	1	0	0	0	17	246	0.6	618.85742000004	k	2	0	1
1	1	0.8	0.8	0.6	0.2	1	3	1	0	17	247	0.8	448.34044900017	k	2	0	0
0	2	0.6	0	0.6	0.6	1	1	1	0	17	248	0.6	541.220875999898	j	1	0	1
1	1	0.4	0.2	0.8	0.6	1	1	1	1	17	249	0.4	459.188558000278	k	2	0	1
0	1	0.4	0.6	0.4	0.6	1	0	0	1	17	250	0.4	471.465111000271	j	1	0	1
1	2	1	0.4	0.6	0.8	1	2	1	1	17	251	1	548.966801999995	k	2	0	1
1	2	0.8	0	1	0.4	1	0	0	1	17	252	0.8	792.885457000011	j	1	0	1
0	1	0.6	0.8	0.4	0.4	0	2	1	0	17	253	0.6	703.501771999981	k	2	0	1
0	1	1	0.6	0.6	0.8	0	0	0	1	17	254	1	580.143355000018	k	2	0	1
1	2	0.8	0.4	0.8	1	1	2	1	0	17	255	0.8	585.616663999645	k	2	0	1
0	1	0.4	0.8	1	0.6	0	1	1	0	17	256	0.4	430.478675999893	k	2	0	1
1	2	0.8	0.4	0.8	1	1	1	1	1	17	257	0.8	500.426048999998	k	2	0	1
1	2	0.4	0.4	0.8	0.4	0	0	0	1	17	258	0.4	768.802698999934	j	1	0	1
0	2	1	0.8	0.4	0.8	0	0	0	0	17	259	1	542.019602999972	k	2	0	1
1	1	-0	0.8	0.4	0.8	0	3	1	1	17	260	-0	402.104109999982	j	1	0	1
0	2	0.8	0.2	1	0.4	0	1	1	0	17	261	0.8	408.065839999836	j	1	0	1
1	1	0.4	0.6	-0	1	1	1	1	1	17	262	0.4	404.822335000063	j	1	0	1
0	1	0.2	-0	0.4	0.8	1	0	0	1	17	263	0.2	473.99403899999	j	1	0	1
0	1	0.2	0.6	0.2	0.4	0	0	0	0	17	264	0.2	431.983775999925	j	1	0	1
1	2	0.6	1	0.8	-0	0	3	1	1	17	265	0.6	660.596919	k	2	0	1
1	1	0.2	0.6	0.2	0.2	0	1	1	0	17	266	0.6	721.067839999705	j	1	1	0
1	2	0.2	0.2	0.6	0.2	1	1	1	1	17	267	0.2	583.405122000386	k	2	1	0
0	2	0.6	0.2	0.2	0.6	1	0	0	1	17	268	0.6	572.125702999983	k	2	0	0
0	1	-0	0.2	0.6	0.6	1	2	1	1	17	269	-0	681.637582999883	k	2	0	0
1	2	-0	0.8	0.6	0.2	0	1	1	0	17	270	-0	749.099668999861	j	1	0	1
0	2	0.2	0	-0	-0	0	0	0	1	17	271	0.2	770.358464999845	k	2	0	1
0	1	0.2	0.2	-0	0.6	0	2	1	1	17	272	0.2	439.063168999837	k	2	0	1
0	2	0.4	0	0.2	-0	1	1	1	0	17	273	0.4	596.486193999681	j	1	0	1
1	2	0	0.4	0.4	0.2	0	0	0	1	17	274	0	545.291943999928	k	2	0	1
1	1	0.8	0.6	0.2	0.2	0	2	1	1	17	275	0.8	462.667513999804	j	1	0	1
0	1	0.6	0.4	0.8	0	1	0	0	1	17	276	0.6	395.748153000113	k	2	0	1
0	1	-0	0.4	0.6	0.8	0	0	0	0	17	277	-0	585.815777999869	j	1	0	1
0	2	0.2	0.6	0	0.4	0	3	1	0	17	278	0.2	645.772765999936	j	1	0	1
0	1	0.6	0	-0	0.6	0	1	1	0	17	279	0.6	427.977788999669	j	1	0	1
0	1	0.8	0.4	0.6	0.2	0	0	0	1	17	280	0.8	655.849163999846	k	2	0	1
1	1	0.6	0.6	0.8	0.6	0	0	0	0	17	281	0.6	550.321165000241	j	1	0	1
0	1	1	0	0.6	0.8	1	0	0	0	17	282	1	426.847729000201	j	1	0	1
1	1	0.8	0	1	0.6	0	0	0	0	17	283	0.8	432.002516000011	j	1	0	1
0	2	0.6	0.8	0.2	-0	1	5	1	1	17	284	0.6	397.778829999879	j	1	0	1
0	2	0.2	0.4	0.6	0.8	0	0	0	1	17	285	0.2	690.277886999866	k	2	0	1
0	2	0.2	0.8	0.2	0.6	0	0	0	0	17	286	0.2	630.977540000004	k	2	0	1
1	1	0.4	0.4	0.8	1	1	3	1	0	17	287	0.4	572.967248000168	j	1	0	1
1	1	-0	0.6	0.4	0.2	1	0	0	1	17	288	-0	665.552251999998	k	2	0	1
0	2	1	0.4	0.2	0.2	0	2	1	0	17	289	1	727.14424600008	j	1	0	1
0	2	0	0.4	1	-0	0	0	0	1	17	290	0	524.040319000051	k	2	0	1
0	2	0	0.4	0	1	1	0	0	0	17	291	0	551.794806999624	k	2	0	1
0	1	0	0.8	-0	0.4	1	3	1	0	17	292	0	509.166027999981	j	1	0	1
1	2	0.4	0.8	0	0	0	1	1	0	17	293	0.8	851.397485999769	j	1	1	0
1	1	1	0.2	0	0	0	1	1	1	17	294	0.2	407.090659000005	j	1	1	0
0	2	0.2	0.6	0.8	0	1	1	1	1	17	295	0.6	732.347815000139	k	2	1	1
0	1	-0	0.4	0.2	0.8	1	1	1	1	17	296	0.4	473.53707000002	k	2	1	1
