MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	RT	Resp	ChosenSide	choice	Stay
0	2	0.8	0.4	0.6	0.6	0	1	1	1	1	25	408.010510727763	k	2	1	1
0	1	0.4	0.6	0.8	0.6	1	1	1	1	1	26	426.136899739504	j	1	1	1
1	2	0.2	0.6	0.4	0.8	1	1	1	1	1	27	460.794439539313	j	1	1	1
0	2	0.8	0.8	0.6	0.6	1	0	0	1	1	28	580.302791669965	j	1	1	1
1	1	0.6	0.6	0.6	0.4	0	2	1	1	1	29	460.864786058664	k	2	1	1
0	1	0.4	0.4	0.6	0.8	1	0	0	1	1	30	454.147882759571	k	2	1	1
0	1	0.8	0	0.4	0.6	0	0	0	0	1	31	530.051965266466	j	1	0	0
1	2	0.4	0.8	0.8	0.6	0	3	1	0	1	32	400.495922192931	k	2	1	1
1	1	0.4	0.4	0.8	0.4	0	1	1	0	1	33	659.506227821112	k	2	0	1
0	2	0	0	0.8	0.8	1	1	1	1	1	34	454.343222081661	j	1	1	1
1	1	1	0.2	0.4	0.8	1	1	1	1	1	35	469.993880018592	k	2	0	1
1	1	0.8	0.4	1	0	1	0	0	1	1	36	541.990742087364	k	2	0	1
0	2	0.4	0.2	0	0.4	0	2	1	1	1	37	456.498978659511	k	2	0	0
1	2	-0	0.4	0.4	0.8	0	0	0	1	1	38	852.010808885098	j	1	0	1
1	1	0.4	0	0.8	1	1	2	1	0	1	39	493.331393226981	k	2	0	1
1	2	0.8	0.4	-0	0.4	1	1	1	0	1	40	382.991664111614	k	2	1	0
0	1	0.4	0.4	0.4	-0	1	1	1	1	1	41	528.054116293788	j	1	0	1
1	1	0.2	-0	0.4	0.4	0	0	0	1	1	42	592.547550797462	k	2	1	0
1	2	0.6	0.6	0.4	0.4	1	2	1	1	1	43	466.257987543941	j	1	1	1
1	1	0.6	0.6	-0	0.4	1	1	1	0	1	44	403.257934376597	k	2	1	1
1	2	0.4	0.2	0.6	-0	1	1	1	1	1	45	491.808550432324	k	2	1	1
0	1	0.4	0.2	0.6	0.6	1	1	1	1	1	46	428.46361733973	k	2	1	1
0	2	0.4	0.6	0.2	0.6	1	1	1	1	1	47	599.343860521913	j	1	0	0
1	2	0.6	0	0.4	0.2	0	0	0	1	1	48	551.220700144768	j	1	0	1
1	2	1	0.4	0.6	0.4	1	0	0	0	1	49	423.962043598294	j	1	0	1
1	2	0.6	0.6	1	0.6	1	0	0	0	1	50	440.984893590212	j	1	0	1
0	1	0.4	1	0.2	0.2	0	4	1	1	1	51	541.173368692398	j	1	0	0
0	2	0.8	0.2	0.6	1	0	1	1	0	1	52	492.8980153054	j	1	0	1
1	1	-0	0.6	0.4	0.6	0	1	1	1	1	53	445.418206974864	j	1	0	1
0	2	0.2	0.4	0.8	0.4	0	1	1	1	1	54	494.838880375028	j	1	0	1
0	1	0.6	1	-0	0.8	1	1	1	1	1	55	400.014350190759	j	1	1	0
0	1	0.2	0.4	1	0.2	0	0	0	1	1	56	457.395019009709	j	1	1	1
0	1	0.4	1	0.4	1	0	0	0	0	1	57	453.661616891623	j	1	1	1
0	1	0	0.4	1	0.4	0	0	0	0	1	58	420.727510005236	j	1	1	1
0	2	0.4	0.8	0.2	-0	1	4	1	1	1	59	509.716402739286	k	2	1	0
0	1	0.4	0.4	0.4	1	0	1	1	0	1	60	440.278014168143	k	2	0	0
0	2	0.2	0.4	0.8	0.4	0	1	1	1	1	61	543.179588392377	k	2	1	1
0	1	0.4	1	0.4	0.8	0	1	1	1	1	62	434.870509430766	j	1	0	1
1	2	0.2	0	0.4	0.4	0	1	1	1	1	63	411.382358521223	j	1	1	1
0	2	0.4	0.2	0	0.4	0	0	0	1	1	64	829.291889443994	j	1	1	1
1	1	0.4	0.4	0.4	0.4	0	2	1	1	1	65	494.454327970743	j	1	1	0
0	1	0.4	0.8	0.4	0.2	1	0	0	1	1	66	638.899650424719	j	1	1	1
1	2	0.4	-0	0.2	0	0	2	1	0	1	67	505.795858800411	j	1	0	0
1	1	0.4	0.8	0.8	0.4	0	1	1	0	1	68	617.413712665439	j	1	1	1
0	2	0.8	-0	0.4	0.8	0	1	1	1	1	69	386.658973991871	k	2	1	0
0	2	0.4	0	-0	0.8	0	0	0	1	1	70	405.279221013188	k	2	1	1
1	2	0	-0	0	-0	1	0	0	0	1	71	470.406986773014	j	1	0	0
0	2	0.6	0	0	0	0	0	0	0	1	72	607.361664995551	k	2	0	1
1	1	0.4	0.2	0.8	0.4	1	4	1	1	1	73	928.244723007083	k	2	1	1
0	2	0.4	0.2	0.6	0	1	1	1	0	1	74	634.90897975862	j	1	1	0
0	2	0.8	0.6	0.2	0.2	1	0	0	1	1	75	426.444783806801	j	1	0	0
0	2	0.2	0	0.8	0.2	1	0	0	0	1	76	357.86266438663	j	1	0	1
0	2	1	0.2	0.2	0.8	0	0	0	0	1	77	382.383439689875	k	2	0	1
1	1	0.2	0.4	0.2	0.6	1	4	1	1	1	78	879.349628463387	j	1	0	0
1	2	1	0.6	1	0.2	1	1	1	0	1	79	449.220301583409	j	1	0	1
0	1	1	0.4	0.2	1	1	1	1	1	1	80	651.578364893794	j	1	0	1
1	1	1	0.2	1	1	0	0	0	1	1	81	500.867558643222	k	2	0	1
0	2	0.2	0.2	1	0.2	0	2	1	1	1	82	587.905284017324	j	1	0	1
1	2	1	0	0.2	1	0	0	0	1	1	83	567.549919709563	j	1	0	1
0	1	0.8	-0	1	1	1	2	1	0	1	84	567.164964973927	k	2	0	1
1	2	0.8	0	1	0.2	0	1	1	0	1	85	512.457314878702	j	1	0	1
1	2	0.8	0	0.8	0.8	0	0	0	1	1	86	419.177047908306	k	2	0	1
0	1	0.4	0.4	0.8	1	0	2	1	1	1	87	485.118363052607	k	2	0	1
0	2	0.6	0.8	0.8	0.8	0	1	1	0	1	88	420.680237933993	j	1	0	1
0	2	0.4	0	0.6	0.4	0	0	0	1	1	89	493.438160046935	j	1	0	1
0	1	0.2	0.4	0.4	0.8	0	2	1	1	1	90	417.0374982059	j	1	0	1
0	2	0.4	0.2	0.4	0.6	0	1	1	0	1	91	727.305356413126	k	2	0	1
0	2	0.6	0	0.4	0.2	1	0	0	1	1	92	544.147383421659	j	1	0	1
0	2	0.4	-0	0.6	0.4	1	0	0	0	1	93	401.311997324228	j	1	0	1
0	1	0.2	0	0.2	0.4	0	3	1	1	1	94	435.597289353609	k	2	0	1
0	1	1	0.2	0.2	0.4	0	0	0	1	1	95	532.624555751681	k	2	0	1
0	1	1	0	1	0.2	0	0	0	0	1	96	446.830088272691	k	2	0	1
0	2	0.6	0	0.4	0.6	0	3	1	0	1	97	567.611852660775	j	1	0	1
0	1	0.8	0.2	1	1	0	1	1	0	1	98	521.220494061708	j	1	0	1
1	1	0.8	0.6	0.8	0.6	0	0	0	1	1	99	513.175755739212	j	1	0	1
0	2	0.4	0.4	0.6	1	1	2	1	1	1	100	400.886129587889	k	2	0	1
1	1	1	0.6	0.8	0.8	1	1	1	0	1	101	515.040339902043	j	1	0	1
0	2	0.6	0.6	0.4	0.8	1	1	1	1	1	102	342.335816472769	k	2	1	0
0	2	0.4	-0	0.6	1	1	0	0	1	1	103	718.697292730212	j	1	0	0
0	1	0.6	0.4	1	0.4	1	2	1	1	1	104	472.353516146541	k	2	0	1
1	1	0.6	0.8	0.6	0.4	0	0	0	1	1	105	472.794255241752	j	1	0	1
1	2	1	0	0.4	0.6	1	2	1	0	1	106	633.99706967175	k	2	0	1
1	1	0.8	0.2	0.6	0.6	1	1	1	0	1	107	541.0086940974	j	1	0	1
1	2	0.6	0	1	0.6	0	1	1	1	1	108	371.734263375401	k	2	0	1
1	2	0.4	0.4	0.6	0.8	0	0	0	1	1	109	405.456453561783	k	2	0	1
1	1	0.6	0.8	0.8	1	1	2	1	1	1	110	472.757430747151	k	2	0	1
1	1	0.6	0.4	0.6	0.4	1	0	0	1	1	111	376.080708578229	j	1	0	1
0	2	-0	0	0.4	0.6	0	2	1	0	1	112	539.863662794232	j	1	0	1
0	2	0	0.6	-0	0.6	0	0	0	1	1	113	508.811349049211	j	1	1	0
0	2	0.2	0.2	0.6	-0	0	0	0	0	1	114	508.651480078697	k	2	1	1
0	1	1	0.4	0.6	0.6	1	3	1	0	1	115	654.264068230987	k	2	1	0
0	1	0.6	0.6	0.4	0.2	0	0	0	1	1	116	473.35328347981	k	2	1	1
0	2	0.2	0.8	0.2	0.6	1	2	1	0	1	117	472.416551783681	j	1	1	1
1	2	0.4	0	0.8	0.6	0	0	0	1	1	118	617.089627310634	j	1	1	1
1	2	0.2	0.6	0	0.8	1	0	0	0	1	119	429.313892498612	j	1	1	1
0	1	0.2	0.4	0.6	0.4	0	3	1	0	1	120	365.206383168697	k	2	1	1
0	1	0	0.4	0.4	0.6	0	0	0	1	1	121	456.549406051636	k	2	1	1
0	1	0.2	0.6	0.4	0.4	0	0	0	0	1	122	521.273199468851	k	2	1	1
1	1	0.6	0.6	0.6	0.4	0	0	0	0	1	123	552.294174209237	j	1	1	1
0	1	0.6	0.6	0.6	0.6	1	0	0	0	1	124	484.323600307107	k	2	1	1
0	2	0.2	0.4	0.6	0	0	5	1	0	1	125	555.045336484909	j	1	1	1
1	1	0.2	0.8	0.6	0.6	0	1	1	0	1	126	606.505300849676	k	2	1	1
0	1	0.2	1	0.8	0.4	1	0	0	1	1	127	598.456939682364	j	1	1	1
0	2	0.6	0.4	0.4	0.6	1	2	1	1	1	128	600.624850019813	k	2	1	1
1	1	0.2	0.6	1	0.8	0	1	1	0	1	129	441.937288269401	j	1	1	1
1	2	1	0.2	0.4	1	0	1	1	1	1	130	692.218348383904	k	2	1	1
0	2	0.4	0.8	0.2	0.6	0	0	0	1	1	131	451.715394854546	j	1	0	0
1	2	1	0.2	0.4	0.2	1	0	0	0	1	132	516.065439209342	j	1	0	1
1	2	1	1	1	0.4	0	0	0	0	1	133	415.93818180263	k	2	0	1
0	1	0.2	0.8	0.6	0.4	1	4	1	1	1	134	424.115201458335	k	2	0	0
1	2	0.8	0.2	1	1	1	1	1	0	1	135	552.697710692883	j	1	0	1
0	1	0.8	0.6	0.2	1	0	1	1	1	1	136	459.223564714193	j	1	0	1
0	2	0.8	0.4	0.8	0.2	0	1	1	1	1	137	444.317642599344	k	2	0	1
0	2	0.4	0.8	0.8	0.8	0	0	0	1	1	138	541.772829368711	j	1	0	1
1	1	0.2	1	0.8	0.8	0	2	1	1	1	139	839.834107086062	j	1	0	1
1	2	0.6	1	0.4	0.8	1	1	1	0	1	140	593.299992382526	j	1	0	1
0	1	0.6	0	0.2	0.4	1	1	1	1	1	141	570.237500593066	k	2	1	0
1	2	0.4	0.4	0.6	0.2	0	1	1	1	1	142	585.95615439117	k	2	0	1
1	1	0.4	0.6	0	0.6	0	1	1	1	1	143	539.604913443327	k	2	0	0
0	2	1	0.2	0.4	0	0	1	1	1	1	144	492.441749200225	j	1	0	1
0	2	0.6	0.4	1	0.4	0	0	0	1	1	145	613.818939775229	k	2	0	1
1	2	0.8	0.6	0.6	1	1	0	0	0	1	146	465.355444699526	k	2	0	1
0	1	0.6	0.8	0.4	0.4	1	3	1	1	1	147	458.334516733885	k	2	0	1
1	2	0	0.8	0.8	0.6	1	1	1	0	1	148	450.483083724976	j	1	0	1
0	2	0.8	1	0	0.6	0	0	0	1	1	149	597.530785948038	k	2	0	1
0	1	0.6	0.6	0.6	0.8	0	2	1	1	1	150	532.15866163373	j	1	0	1
0	2	0.4	0.6	0.8	0	0	1	1	0	1	151	480.298196896911	j	1	0	1
1	1	0	0.8	0.6	0.8	0	1	1	1	1	152	447.618156671524	k	2	0	1
0	2	0.4	0.4	0.4	0.6	0	1	1	1	1	153	362.180195748806	k	2	1	0
0	1	-0	0.4	0	0.4	1	1	1	1	1	154	737.992143258452	k	2	1	0
0	1	0.4	0.6	0.4	0.4	0	0	0	1	1	155	516.087748110294	j	1	1	1
0	1	0.2	0	0.6	0.4	0	0	0	0	1	156	556.179504841566	j	1	1	1
0	2	0.6	0.4	0.4	0	0	3	1	1	1	157	454.171003773808	j	1	1	1
1	1	0.2	0.6	0	0.6	0	1	1	0	1	158	465.611403807998	k	2	1	1
1	1	0.8	0.8	0.6	0.4	1	0	0	1	1	159	521.472051739693	j	1	1	1
0	1	0.6	-0	0.8	0.6	1	0	0	0	1	160	492.117252200842	j	1	1	1
0	1	1	0.4	-0	0.8	0	0	0	0	1	161	412.935404106975	j	1	0	0
0	1	0.4	0.4	1	-0	0	0	0	0	1	162	349.374189972878	j	1	0	1
0	2	0.2	0.8	0.4	0	1	5	1	1	1	163	623.833199962974	j	1	0	0
1	2	0.2	0.2	0.2	0.4	0	0	0	1	1	164	776.877937838435	k	2	0	1
0	1	1	-0	0.4	1	0	2	1	0	1	165	723.535023629665	j	1	1	0
0	2	0	0.4	0.2	0.2	1	1	1	0	1	166	498.289059847593	j	1	1	0
1	1	1	0.4	-0	0.2	0	1	1	1	1	167	373.19627776742	k	2	0	0
0	1	-0	0	1	0.4	1	0	0	1	1	168	468.596398830414	j	1	0	1
1	2	0.6	1	0.4	-0	1	2	1	1	1	169	720.506647601724	j	1	1	1
1	1	0.8	-0	-0	1	0	1	1	0	1	170	503.205137327313	k	2	0	1
1	1	0.4	0.4	0.8	1	1	0	0	1	1	171	456.746032461524	j	1	0	1
0	1	0.4	0.4	0.4	0.8	1	0	0	0	1	172	722.437981516123	k	2	0	1
0	2	0	0.6	1	-0	0	3	1	1	1	173	549.671644344926	k	2	1	1
1	1	0.8	1	0.4	0.4	0	1	1	0	1	174	542.252773419023	k	2	0	1
1	2	0.4	0.4	0.6	0.4	1	1	1	1	1	175	486.989755183458	j	1	0	0
1	2	0.6	0.4	0.4	0.8	0	0	0	1	1	176	521.850181743503	j	1	0	1
0	1	1	1	0.8	0.6	1	2	1	1	1	177	539.153611287475	k	2	0	1
1	1	0	0.4	1	0.6	0	0	0	1	1	178	554.749241098762	j	1	0	1
0	2	0.6	0.6	0.6	0.4	1	2	1	0	1	179	502.007886767387	j	1	0	1
0	2	0.4	0.2	0.6	0	1	0	0	1	1	180	557.377517223358	j	1	0	1
0	2	0.2	1	0.4	0.6	0	0	0	0	1	181	496.492374688387	j	1	1	0
1	1	0.2	0.2	0	1	1	3	1	0	1	182	409.794008359313	j	1	1	0
0	1	0.4	0	0.2	1	1	0	0	1	1	183	412.44556568563	j	1	1	1
1	2	0.2	1	1	0.4	1	2	1	0	1	184	486.400108784437	j	1	1	1
1	1	0.8	0.4	0	0.2	0	1	1	0	1	185	479.514088481665	k	2	0	0
0	1	0	1	0.8	1	1	0	0	1	1	186	464.319555088878	k	2	0	1
1	2	0.4	0.8	1	0	0	2	1	1	1	187	465.562719851732	j	1	1	1
0	1	0.4	0.4	0	0.8	0	1	1	0	1	188	394.498124718666	k	2	0	1
1	2	0.4	0.8	0.8	0	0	1	1	1	1	189	547.683967277408	j	1	0	0
1	1	0.6	0.2	0.4	0.8	0	1	1	1	1	190	407.060099765658	k	2	0	1
0	1	0.8	0.6	0.6	0.4	1	0	0	1	1	191	421.636942774057	j	1	0	1
0	2	0	1	0.4	0.4	1	2	1	1	1	192	423.107143491507	k	2	1	0
1	2	0.4	1	1	0.8	0	0	0	1	1	193	393.070200458169	k	2	1	1
0	2	0.6	1	1	1	0	0	0	0	1	194	611.377691850066	k	2	1	1
1	2	-0	0	1	1	0	0	0	0	1	195	539.402719587088	j	1	1	1
0	1	1	0.4	0.8	0.6	0	4	1	0	1	196	613.023512065411	k	2	0	1
0	1	0.4	0.2	1	0	0	0	0	1	1	197	462.289873510599	j	1	0	1
1	2	0	0.8	0	1	1	2	1	0	1	198	535.563027486205	k	2	1	1
1	1	0.2	0	0.4	1	0	1	1	0	1	199	457.111839205027	j	1	0	1
0	2	0.2	0.8	0.8	0.4	1	1	1	1	1	200	584.975242614746	j	1	1	1
1	1	0.8	0.2	0.2	0.8	1	1	1	1	1	201	539.871068671346	k	2	0	1
1	2	0.6	0.8	0.8	0.2	1	1	1	1	1	202	605.888022109866	j	1	1	1
1	2	0.8	0.4	0.8	0.8	0	0	0	1	1	203	749.984150752425	k	2	1	1
1	1	0.4	0.4	0.8	0.8	1	2	1	1	1	204	454.455137252808	k	2	0	1
0	2	0.2	0.4	0.4	0.8	0	1	1	0	1	205	368.018958717585	k	2	1	1
0	1	0.2	0	0.4	0.4	1	1	1	1	1	206	467.750228941441	j	1	0	1
1	2	0	0.8	0.4	0.4	1	1	1	1	1	207	354.7408208251	j	1	0	0
0	1	0.6	0.6	0.2	0.4	0	1	1	1	1	208	751.123834401369	k	2	1	0
1	1	0.6	0.4	0.6	0	0	0	0	1	1	209	549.873450770974	j	1	1	1
0	2	0.2	0.6	0	0.2	1	2	1	1	1	210	737.456833943725	k	2	0	1
1	2	0.4	0.6	0.2	0.4	1	0	0	1	1	211	730.459023267031	k	2	1	0
1	1	0.8	0.2	0.4	0.6	1	2	1	0	1	212	426.777305081487	j	1	1	1
1	2	0.2	0.8	0.6	0.2	1	1	1	0	1	213	779.901448637247	k	2	0	0
1	2	0	0.4	0.2	0.2	0	0	0	1	1	214	422.883974388242	j	1	1	0
1	1	0.6	0.2	0.2	0.6	1	2	1	1	1	215	495.727676898241	j	1	0	0
1	1	0.4	0	0.6	0.4	1	0	0	1	1	216	496.732383966446	j	1	0	1
0	1	0.6	0.8	0.4	0.6	1	0	0	0	1	217	394.592773169279	j	1	0	1
1	1	0.8	0.6	0.6	0.4	0	0	0	0	1	218	450.79493150115	k	2	0	1
1	2	0.2	0.4	0.4	0.2	1	4	1	0	1	219	748.164063319564	j	1	1	1
1	2	0.2	0.2	0.4	0.8	0	0	0	1	1	220	571.966866031289	j	1	1	1
0	1	0.6	1	0.8	0.6	1	2	1	0	1	221	430.996363982558	j	1	0	1
0	2	0	0.4	0.2	0.4	1	1	1	0	1	222	928.555704653263	j	1	0	0
0	2	0	0.6	0	0.6	0	0	0	1	1	223	385.112062096596	k	2	1	0
1	1	0	0.6	0.6	0.2	0	2	1	1	1	224	489.28957991302	k	2	1	0
1	2	0.2	0.2	0.6	0	0	1	1	0	1	225	564.015712589025	j	1	1	1
0	1	0.2	0.2	0.6	0.6	1	1	1	1	1	226	645.07713727653	j	1	1	1
1	2	0.2	0	0.2	0.6	1	1	1	1	1	227	784.017080441117	k	2	0	0
1	2	0.4	0.2	0.2	0.2	1	0	0	1	1	228	583.40921998024	j	1	1	0
1	2	0.8	0.2	0.2	0.2	1	0	0	0	1	229	834.462014958262	j	1	0	0
0	2	-0	0	0.8	0.2	0	0	0	0	1	230	387.663703411818	j	1	0	1
0	1	0.4	0.6	0.2	0.2	0	4	1	1	1	231	827.482108026743	j	1	0	0
1	1	0.4	0.4	0.4	-0	0	0	0	1	1	232	718.804858624935	k	2	0	1
0	2	0.4	0.2	-0	0.8	1	2	1	0	1	233	495.730996131897	j	1	0	1
1	1	0.2	0.6	0.4	0.4	1	1	1	0	1	234	599.708404392004	k	2	0	1
0	2	0.2	0.2	0.4	0.4	1	1	1	1	1	235	408.20225328207	j	1	0	1
1	1	0.4	0.8	0.2	0.4	1	1	1	1	1	236	555.746465921402	j	1	1	0
0	1	0.4	1	0.8	0.2	1	0	0	1	1	237	380.894497036934	k	2	1	1
1	2	1	0.4	0.2	0.2	1	2	1	1	1	238	775.757504627109	j	1	1	0
1	2	0.6	0.2	0.4	1	0	0	0	1	1	239	534.163786098361	k	2	1	1
1	1	0.2	0.4	1	0.8	0	2	1	0	1	240	479.53405790031	j	1	1	1
1	1	0.2	0.4	0.4	0.2	1	0	0	1	1	241	537.745334208012	j	1	1	1
1	1	1	0.8	0.4	0.4	1	0	0	0	1	242	459.707703441381	j	1	1	1
1	2	0.6	0.2	0.2	0.4	1	3	1	0	1	243	557.109948247671	j	1	1	1
0	2	0.8	0.4	0.2	0.8	1	0	0	1	1	244	527.546102181077	j	1	1	1
0	1	1	0.4	0.8	0.4	1	2	1	0	1	245	470.844395458698	j	1	1	1
1	1	0.6	0.6	0.4	0.4	0	0	0	1	1	246	531.158730387688	k	2	1	1
1	1	0.6	0.6	0.6	0.4	1	0	0	0	1	247	481.048736721277	k	2	1	1
0	2	1	0.2	0.4	0.2	1	3	1	0	1	248	723.473243415356	k	2	1	1
1	1	0.4	0.6	0.6	0.6	1	1	1	0	1	249	549.882523715496	j	1	1	1
0	1	0.6	1	0.6	0.2	1	0	0	1	1	250	502.76467949152	k	2	1	1
0	2	0.4	0.4	0.2	0.6	0	2	1	1	1	251	496.435476467013	k	2	1	1
1	1	0.6	0.6	1	0.6	0	1	1	0	1	252	730.549283325672	j	1	1	1
0	1	0.8	1	0.6	0.4	1	0	0	1	1	253	683.299995958805	j	1	1	1
1	1	0.4	0.2	1	0.6	0	0	0	0	1	254	553.372673690319	k	2	1	1
0	1	0.4	0.8	0.2	1	1	0	0	0	1	255	436.348667368293	j	1	0	0
1	2	0.4	0.8	0.4	1	1	4	1	1	1	256	580.627532675862	k	2	1	1
1	1	0.2	0.8	0.4	0.2	0	1	1	0	1	257	526.914443820715	j	1	0	1
0	1	0	0.2	0.2	0.8	1	0	0	1	1	258	513.405686244369	j	1	1	0
1	2	0.6	-0	0.8	0.4	0	2	1	1	1	259	582.209648564458	k	2	1	1
0	1	0	0.2	0.2	0.2	0	1	1	0	1	260	594.882417470217	k	2	0	0
1	2	0.2	0.6	-0	0.2	1	1	1	1	1	261	515.880322083831	j	1	0	0
1	1	0.2	-0	0	-0	0	1	1	1	1	262	462.502207607031	j	1	0	1
1	1	0	0.2	0.2	0.2	1	0	0	1	1	263	581.887809559703	j	1	0	1
1	2	0.8	0	0.2	0	0	2	1	1	1	264	610.003488138318	j	1	1	0
0	1	0.2	0	0	0.2	1	1	1	0	1	265	337.252121418715	k	2	1	0
0	1	0.4	0.6	0	0	0	0	0	1	1	266	417.756957933307	j	1	1	1
1	2	0.6	0.6	0	0	1	2	1	1	1	267	670.476160943508	j	1	1	1
1	1	0	0.6	0.6	0	0	1	1	0	1	268	414.785236120224	j	1	1	1
1	1	0.4	0.2	0.6	0.6	1	0	0	1	1	269	446.071166545153	j	1	1	1
0	2	0.4	0.2	0.6	0.6	0	2	1	1	1	270	721.496237441897	k	2	1	1
1	2	0.6	0.8	0.2	0.2	0	0	0	1	1	271	468.761013820767	k	2	1	1
0	2	0.2	0.8	0.8	0.2	1	0	0	0	1	272	387.658564373851	k	2	1	1
0	2	0.8	0.2	0.8	0.8	1	0	0	0	1	273	422.301255166531	k	2	1	1
1	1	0.6	-0	0.2	0.6	1	4	1	0	1	274	687.452670186758	k	2	1	1
1	1	1	0.6	-0	0.2	1	0	0	1	1	275	505.307259038091	k	2	1	1
1	1	0.6	0.2	0.6	-0	1	0	0	0	1	276	490.206819027662	j	1	1	1
0	1	0.4	0.6	0.2	0.6	1	0	0	0	1	277	459.545824676752	j	1	0	0
1	2	0.4	0.6	0.2	0.8	0	4	1	0	1	278	558.053219690919	j	1	1	1
1	1	0.4	0.4	0.4	0.2	0	1	1	0	1	279	525.29263868928	k	2	0	1
0	1	1	0.4	0.4	0.6	1	0	0	1	1	280	538.00442814827	k	2	0	1
0	2	0	0.8	0.6	0.4	0	2	1	1	1	281	545.880263671279	j	1	1	1
0	2	-0	0.6	0.8	1	1	0	0	1	1	282	514.753332361579	j	1	1	1
0	1	0.2	0.6	1	0.4	0	2	1	0	1	283	461.264237761497	j	1	0	1
1	2	0.8	1	0.6	0.8	1	1	1	0	1	284	486.872525885701	j	1	1	1
0	2	0.8	0.4	1	0.2	1	0	0	1	1	285	503.107998520136	k	2	1	1
1	2	0.6	0.8	0.4	1	1	0	0	0	1	286	792.941384017467	k	2	0	0
1	1	0.2	0.6	0.2	0.6	0	3	1	1	1	287	769.068842753768	k	2	1	0
0	2	0.4	0	0.6	0.4	1	1	1	0	1	288	523.639740422368	k	2	0	1
0	2	0	0.6	0.4	0.6	0	0	0	1	1	289	378.796620294452	k	2	0	1
1	2	0	0.4	0	0.4	1	0	0	0	1	290	518.375232815742	j	1	0	1
0	1	0.8	0.6	0.6	0.6	1	3	1	1	1	291	654.131395742297	j	1	1	1
0	1	0.4	0.8	0.6	0	0	0	0	1	1	292	442.048661410809	j	1	1	1
1	2	0	0	0	0	0	2	1	0	1	293	954.999662935734	k	2	0	1
1	1	1	0.4	0.8	0.6	0	1	1	0	1	294	610.182059928775	k	2	1	1
1	2	0	0.4	0	0.8	0	1	1	1	1	295	396.950028836727	k	2	1	0
1	1	0.8	0.4	0.4	0	1	1	1	1	1	296	406.208205968142	j	1	1	1
0	2	0.6	0.2	0.4	0.4	1	1	1	1	1	297	566.277697682381	k	2	1	1
1	1	0.2	0.6	0.4	0.4	1	1	1	1	1	298	833.869952708483	k	2	1	1
0	1	0.2	0.2	0.6	0.2	1	0	0	1	1	299	507.074432447553	k	2	1	1
1	1	0.2	0	0.2	0.6	0	0	0	0	1	300	460.824426263571	j	1	1	1
1	2	0.2	-0	0.2	0.4	0	3	1	1	1	301	604.359555989504	j	1	1	1
0	2	0.4	0.4	-0	0	0	0	0	1	1	302	542.416138574481	j	1	0	0
0	1	0.2	0	0	0.2	1	2	1	0	1	303	519.921662285924	k	2	0	0
0	2	0.2	0.4	0.4	-0	1	1	1	0	1	304	545.652916654944	j	1	0	1
1	1	0.4	0.4	0.2	0.4	0	1	1	1	1	305	441.261688247323	k	2	0	1
1	2	0.6	0	0.2	0.2	1	1	1	1	1	306	467.561716213822	j	1	0	1
1	1	0.4	0.4	0.4	0.2	1	1	1	1	1	307	387.439295649529	k	2	0	1
1	2	0.6	0.4	0.6	0.4	1	1	1	1	1	308	575.125074014068	k	2	1	0
0	2	0.6	0.4	0.4	0.4	0	0	0	1	1	309	566.877549514174	j	1	0	0
1	2	0.4	0.2	0.6	0.4	1	0	0	0	1	310	498.067105188966	j	1	0	1
0	1	0.2	0.2	0.4	0.6	1	3	1	1	1	311	523.372175171971	k	2	0	1
0	2	0.4	0.6	0.4	0.6	0	1	1	0	1	312	610.772365704179	k	2	0	1
0	1	0.2	0.4	0.2	0.4	0	1	1	1	1	313	349.49910454452	k	2	0	1
0	2	0.6	0.2	0.4	0.2	1	1	1	1	1	314	788.991006091237	k	2	0	NaN
1	2	0.8	0	0.6	0.2	1	0	0	1	1	315	NaN	NaN	NaN	NaN	0
0	2	0	0	NaN	0.6	0	0	0	0	1	316	400.951717048883	k	2	0	0
0	2	1	0.2	0	NaN	0	0	0	0	1	317	546.422036364675	k	2	1	0
1	1	0.2	0.6	0.2	0.4	0	4	1	1	1	318	978.845061734319	k	2	1	0
0	1	0.2	0.8	0.6	0.2	1	0	0	1	1	319	396.298978477716	k	2	1	1
0	1	0.4	0.6	0.8	0.6	0	0	0	0	1	320	591.004177927971	j	1	1	1
0	2	0.6	0.2	0.2	0	1	3	1	0	1	321	798.350820317864	k	2	1	1
1	2	0.2	0.4	0.2	0.6	0	0	0	1	1	322	535.94864718616	j	1	1	1
0	2	0	0.4	0.4	0.2	0	0	0	0	1	323	977.598655968904	j	1	1	1
0	2	0.2	0	0.4	0.4	1	0	0	0	1	324	658.876115456223	j	1	1	1
1	1	0.8	0	0.6	0.8	0	4	1	0	1	325	676.233345642686	k	2	1	1
1	1	0.6	0	0	0	1	0	0	1	1	326	708.961913362145	k	2	1	1
0	1	1	0.2	0	0	1	0	0	0	1	327	350.618934258819	j	1	0	0
0	2	-0	0.6	0	0.4	1	3	1	0	1	328	386.231971904635	k	2	0	0
0	2	1	0.4	-0	1	0	0	0	1	1	329	483.359917998314	j	1	0	1
1	2	0.6	0	1	-0	1	0	0	0	1	330	484.691699966788	j	1	0	1
1	1	0.4	0.8	1	0	0	3	1	0	1	331	796.310385689139	k	2	0	1
